Order No,Order Date,Order Priority,Product Container,Ship Mode,Ship Date,Retail Price,Profit Margin,Order Quantity,Sub Total,Discount %,Discount $,Order Total,Shipping Cost,Total,Id_customer,Id_delivery,Id_product
5477-1,02-05-2014,Medium,Small Box,Regular Air,03-05-2014,2.08,1.14,22.0,45.760000000000005,7.0,3.2,42.56,2.56,45.120000000000005,1,4,216
5477-1,22-02-2014,High,Small Box,Regular Air,23-02-2014,1.26,1.02,32.0,40.32,7.0,2.82,37.5,0.7,38.2,984,4,2
5477-1,02-05-2014,Critical,Wrap Bag,Regular Air,03-05-2014,3.58,1.29,20.0,71.6,6.0,4.3,67.3,1.63,68.92999999999999,985,1,79
5477-1,02-05-2014,Critical,Small Box,Express Air,02-05-2014,3.58,1.29,23.0,82.34,2.0,1.65,80.69,1.63,82.32,478,1,79
5478-1,27-06-2013,Medium,Small Box,Regular Air,29-06-2013,2.84,1.53,48.0,136.32,5.0,6.82,129.5,0.93,130.43,833,1,146
5478-1,25-07-2015,Not Specified,Wrap Bag,Express Air,26-07-2015,2.84,1.53,45.0,127.8,10.0,12.78,115.02,0.93,115.95,762,2,146
5478-1,24-05-2013,High,Small Pack,Regular Air,25-05-2013,5.98,2.33,32.0,191.36,8.0,15.31,176.05,1.49,177.54000000000002,749,3,220
5479-1,04-04-2014,Low,Small Box,Express Air,05-04-2014,3.58,1.32,18.0,64.44,2.0,1.29,63.15,5.47,68.62,420,2,96
5479-1,11-12-2013,Not Specified,Wrap Bag,Regular Air,15-12-2013,5.68,3.18,15.0,85.19999999999999,3.0,2.56,82.63999999999999,3.6,86.23999999999998,351,1,53
5479-1,08-05-2014,Not Specified,Small Pack,Regular Air,12-05-2014,3.58,1.32,7.0,25.060000000000002,9.0,2.26,22.800000000000004,5.47,28.270000000000003,841,3,96
5479-1,03-03-2015,Not Specified,Wrap Bag,Express Air,01-03-2015,3.58,1.32,49.0,175.42000000000002,8.0,14.03,161.39000000000001,5.47,166.86,986,4,96
5479-1,20-10-2014,Not Specified,Small Box,Regular Air,21-10-2013,3.58,1.32,31.0,110.98,5.0,5.55,105.43,5.47,110.9,288,4,96
5479-1,27-03-2014,Medium,Small Box,Regular Air,28-03-2014,3.58,1.32,41.0,146.78,1.0,1.47,145.31,5.47,150.78,987,3,96
5479-1,08-12-2013,High,Small Box,Regular Air,15-12-2013,8.34,4.92,23.0,191.82,10.0,19.18,172.64,2.64,175.27999999999997,730,4,52
5479-1,25-02-2013,High,Small Box,Regular Air,26-02-2013,3.58,1.32,27.0,96.66,0.0,0.0,96.66,5.47,102.13,988,3,62
5479-1,04-05-2013,Critical,Wrap Bag,Regular Air,06-05-2013,5.68,3.18,16.0,90.88,1.0,0.91,89.97,3.6,93.57,161,2,53
5479-1,06-05-2014,Not Specified,Wrap Bag,Regular Air,08-05-2014,5.53,2.16,17.0,94.01,9.0,8.46,85.55000000000001,6.98,92.53000000000002,989,1,182
5479-1,13-09-2014,Medium,Small Box,Regular Air,17-09-2014,12.98,7.79,2.0,25.96,1.0,0.26,25.7,3.14,28.84,73,4,47
5479-1,06-05-2014,Low,Wrap Bag,Regular Air,08-05-2014,5.98,2.33,44.0,263.12,0.0,0.0,263.12,1.49,264.61,990,3,73
5479-1,15-05-2014,Medium,Small Pack,Regular Air,16-05-2014,3.58,1.32,8.0,28.64,3.0,0.86,27.78,5.47,33.25,42,2,96
5479-2,06-05-2014,Low,Wrap Bag,Regular Air,08-05-2014,3.26,1.34,19.0,61.94,0.0,0.0,61.94,1.86,63.8,990,2,324
5479-2,06-05-2014,Low,Small Box,Regular Air,08-05-2014,1.81,0.94,20.0,36.2,8.0,2.9,33.300000000000004,0.75,34.050000000000004,332,4,325
5479-2,06-05-2014,Low,Small Box,Regular Air,08-05-2014,1.81,0.94,32.0,57.92,10.0,5.79,52.13,0.75,52.88,989,4,59
5479-2,06-05-2014,Critical,Small Box,Regular Air,08-05-2014,1.81,0.94,8.0,14.48,5.0,0.72,13.76,0.75,14.51,990,3,325
5479-2,06-05-2014,Medium,Large Box,Regular Air,08-05-2014,3.89,1.44,30.0,116.7,9.0,10.5,106.2,7.01,113.21000000000001,990,3,326
5479-2,06-05-2014,High,Small Box,Regular Air,08-05-2014,1.81,0.94,10.0,18.1,6.0,1.09,17.01,0.75,17.76,332,1,59
5480-1,03-11-2013,High,Small Pack,Express Air,03-11-2013,5.98,2.33,11.0,65.78,3.0,1.97,63.81,1.49,65.3,991,3,73
5480-1,14-10-2016,Not Specified,Wrap Bag,Regular Air,25-10-2016,599.99,222.0,32.0,19199.68,1.0,192.0,19007.68,24.49,19032.170000000002,992,2,244
5480-1,12-07-2014,Medium,Small Box,Regular Air,14-07-2014,5.74,2.24,27.0,154.98000000000002,5.0,7.75,147.23000000000002,5.01,152.24,993,3,98
5480-1,28-01-2016,Medium,Small Box,Regular Air,29-01-2016,152.48,120.46,16.0,2439.68,0.0,0.0,2439.68,4.0,2443.68,401,3,249
5480-1,25-03-2014,Not Specified,Small Pack,Regular Air,26-03-2014,5.74,2.24,7.0,40.18,1.0,0.4,39.78,5.01,44.79,994,4,327
5481-1,08-06-2014,Not Specified,Wrap Bag,Express Air,10-06-2014,30.98,24.47,31.0,960.38,1.0,9.6,950.78,6.5,957.28,142,2,184
5481-1,18-11-2014,Not Specified,Wrap Bag,Regular Air,20-11-2014,30.98,11.15,18.0,557.64,4.0,22.31,535.33,19.51,554.84,503,2,136
5481-1,07-08-2014,Low,Wrap Bag,Regular Air,09-08-2014,2.88,1.04,47.0,135.35999999999999,7.0,9.48,125.87999999999998,0.99,126.86999999999998,833,1,43
5481-1,25-02-2014,Medium,Small Box,Regular Air,27-02-2014,5.74,2.24,33.0,189.42000000000002,1.0,1.89,187.53000000000003,5.01,192.54000000000002,720,4,98
5481-1,22-03-2015,High,Small Box,Express Air,23-03-2015,29.74,20.82,29.0,862.4599999999999,3.0,25.87,836.5899999999999,6.64,843.2299999999999,454,1,187
5484-1,28-02-2014,Low,Small Box,Regular Air,01-03-2014,29.74,20.82,50.0,1487.0,9.0,133.83,1353.17,6.64,1359.8100000000002,995,2,197
5485-1,12-03-2014,Low,Small Box,Regular Air,26-03-2014,2.08,0.75,12.0,24.96,4.0,1.0,23.96,1.49,25.45,996,4,125
5485-1,04-10-2013,Critical,Wrap Bag,Regular Air,04-10-2013,29.74,20.82,17.0,505.58,2.0,10.11,495.46999999999997,6.64,502.10999999999996,756,3,191
5485-1,28-10-2013,Critical,Wrap Bag,Regular Air,29-10-2013,4.76,1.86,36.0,171.35999999999999,0.0,0.0,171.35999999999999,0.88,172.23999999999998,997,2,142
5485-1,15-02-2014,Low,Wrap Bag,Regular Air,20-02-2014,2.08,0.75,4.0,8.32,9.0,0.75,7.57,1.49,9.06,739,3,125
5485-1,05-06-2014,Not Specified,Wrap Bag,Express Air,07-06-2014,7.28,2.69,11.0,80.08,0.0,0.0,80.08,11.15,91.23,998,1,6
5486-1,22-02-2013,High,Jumbo Drum,Delivery Truck,23-02-2013,20.98,7.34,6.0,125.88,8.0,10.07,115.81,1.49,117.3,999,4,328
5487-1,24-02-2014,Not Specified,Small Box,Regular Air,25-02-2014,8.6,3.27,36.0,309.59999999999997,10.0,30.96,278.64,6.19,284.83,634,1,4
5487-1,27-07-2014,Critical,Small Box,Regular Air,29-07-2014,1.48,0.55,36.0,53.28,5.0,2.66,50.620000000000005,0.7,51.32000000000001,83,1,168
5490-1,24-06-2013,Critical,Small Pack,Regular Air,25-06-2013,5.68,2.16,35.0,198.79999999999998,2.0,3.98,194.82,1.39,196.20999999999998,253,2,66
5490-1,29-05-2013,Critical,Small Box,Express Air,29-05-2013,599.99,222.0,43.0,25799.57,3.0,773.99,25025.579999999998,24.49,25050.07,959,2,244
5491-1,05-12-2013,High,Small Box,Regular Air,07-12-2013,12.98,7.79,24.0,311.52,7.0,21.81,289.71,3.14,292.84999999999997,526,1,47
5491-1,14-09-2013,Critical,Small Box,Regular Air,17-09-2013,12.98,7.79,30.0,389.40000000000003,8.0,31.15,358.25000000000006,3.14,361.39000000000004,1000,4,47
5491-1,02-10-2014,Medium,Small Box,Express Air,04-10-2014,15.98,5.91,43.0,687.14,10.0,68.71,618.43,4.0,622.43,610,2,36
5491-1,13-02-2014,Not Specified,Small Box,Express Air,13-02-2014,3.69,1.4,38.0,140.22,0.0,0.0,140.22,0.5,140.72,857,2,329
5491-1,13-05-2014,High,Wrap Bag,Regular Air,14-05-2014,4.38,1.62,43.0,188.34,3.0,5.65,182.69,6.21,188.9,769,3,152
5491-1,29-03-2015,Low,Small Box,Regular Air,01-04-2015,5.98,2.33,31.0,185.38000000000002,0.0,0.0,185.38000000000002,1.49,186.87000000000003,452,4,220
5491-1,16-12-2013,High,Wrap Bag,Regular Air,19-12-2013,5.68,3.18,16.0,90.88,10.0,9.09,81.78999999999999,3.6,85.38999999999999,1001,4,53
5491-1,12-03-2014,Critical,Wrap Bag,Regular Air,13-03-2014,5.98,2.33,33.0,197.34,3.0,5.92,191.42000000000002,1.49,192.91000000000003,1002,3,73
5492-1,06-04-2014,Low,Jumbo Drum,Delivery Truck,11-04-2014,3.69,1.4,34.0,125.46,2.0,2.51,122.94999999999999,0.5,123.44999999999999,954,1,329
5493-1,04-07-2014,Low,Small Box,Express Air,06-07-2014,15.98,5.91,46.0,735.08,10.0,73.51,661.57,4.0,665.57,699,2,16
5493-1,25-02-2014,Critical,Small Box,Regular Air,27-02-2014,7.08,3.33,31.0,219.48,9.0,19.75,199.73,2.35,202.07999999999998,698,3,105
5493-1,20-05-2013,High,Wrap Bag,Regular Air,21-05-2013,12.22,6.72,34.0,415.48,8.0,33.24,382.24,2.85,385.09000000000003,169,4,106
5494-1,31-05-2013,Not Specified,Wrap Bag,Regular Air,31-05-2013,19.98,13.59,8.0,159.84,10.0,15.98,143.86,4.0,147.86,149,3,69
5494-1,18-07-2015,Medium,Wrap Bag,Regular Air,20-07-2015,29.74,20.82,22.0,654.28,9.0,58.89,595.39,6.64,602.03,1003,1,197
5495-1,24-05-2013,High,Small Box,Regular Air,26-05-2013,9.38,5.35,28.0,262.64000000000004,10.0,26.26,236.38000000000005,7.28,243.66000000000005,316,4,94
5495-1,28-08-2013,Low,Small Box,Regular Air,29-09-2013,29.74,20.82,47.0,1397.78,4.0,55.91,1341.87,6.64,1348.51,1004,3,187
5496-1,31-07-2013,Medium,Small Box,Regular Air,02-08-2013,7.28,2.69,27.0,196.56,10.0,19.66,176.9,11.15,188.05,371,3,6
5496-1,30-06-2013,Medium,Small Box,Regular Air,04-07-2013,12.22,6.72,21.0,256.62,2.0,5.13,251.49,2.85,254.34,1005,4,106
5496-1,17-04-2014,Low,Wrap Bag,Regular Air,09-04-2014,16.98,5.94,26.0,441.48,9.0,39.73,401.75,12.39,414.14,1006,1,162
5497-1,03-11-2013,Medium,Large Box,Regular Air,04-11-2013,2.94,1.18,41.0,120.53999999999999,7.0,8.44,112.1,0.81,112.91,1007,4,330
5497-1,23-07-2015,Medium,Wrap Bag,Regular Air,30-07-2015,12.98,7.79,6.0,77.88,5.0,3.89,73.99,3.14,77.13,964,1,47
5497-1,24-07-2013,High,Small Box,Regular Air,26-07-2013,4.91,1.77,26.0,127.66,10.0,12.77,114.89,0.5,115.39,81,2,195
5497-1,15-07-2013,Critical,Small Box,Regular Air,16-07-2013,1.95,0.9,32.0,62.4,4.0,2.5,59.9,1.63,61.53,1008,3,111
5497-1,23-02-2013,Not Specified,Large Box,Regular Air,23-02-2013,3.69,1.4,7.0,25.83,2.0,0.52,25.31,0.5,25.81,1009,3,60
5498-1,15-03-2014,Medium,Small Pack,Regular Air,15-03-2014,12.22,6.72,10.0,122.2,5.0,6.11,116.09,2.85,118.94,626,1,106
5498-1,25-05-2014,Critical,Small Box,Regular Air,28-05-2014,449.99,233.99,8.0,3599.92,2.0,72.0,3527.92,24.49,3552.41,1010,2,264
5498-1,25-05-2014,Low,Small Box,Regular Air,29-05-2014,449.99,233.99,40.0,17999.6,8.0,1439.97,16559.629999999997,24.49,16584.12,1011,2,264
5498-1,25-05-2014,Not Specified,Small Box,Regular Air,29-05-2014,449.99,233.99,8.0,3599.92,6.0,216.0,3383.92,24.49,3408.41,1012,1,264
5498-1,25-05-2014,Critical,Small Box,Express Air,29-05-2014,449.99,171.0,23.0,10349.77,2.0,207.0,10142.77,49.0,10191.77,1012,2,140
5499-1,09-05-2013,Critical,Wrap Bag,Regular Air,11-05-2013,4.76,1.86,41.0,195.16,10.0,19.52,175.64,0.88,176.51999999999998,1013,3,142
5499-1,04-05-2013,Medium,Wrap Bag,Regular Air,06-05-2013,12.98,7.79,29.0,376.42,7.0,26.35,350.07,3.14,353.21,316,4,331
5500-1,29-05-2014,Low,Small Box,Express Air,29-05-2014,22.38,8.5,46.0,1029.48,10.0,102.95,926.53,15.1,941.63,1014,4,157
5501-1,29-08-2013,Low,Small Box,Regular Air,03-09-2013,1.6,0.67,26.0,41.6,3.0,1.25,40.35,1.29,41.64,515,4,320
5502-1,16-07-2013,Medium,Small Box,Regular Air,17-07-2013,10.23,6.04,50.0,511.5,2.0,10.23,501.27,4.68,505.95,249,4,121
5502-1,17-03-2014,High,Small Pack,Regular Air,18-03-2014,1.6,0.65,35.0,56.0,0.0,0.0,56.0,1.29,57.29,27,2,332
5503-2,28-04-2014,Critical,Wrap Bag,Regular Air,01-04-2014,2.84,1.53,16.0,45.44,1.0,0.45,44.989999999999995,0.93,45.919999999999995,1015,1,146
5505-1,02-06-2014,Not Specified,Wrap Bag,Regular Air,04-06-2014,20.99,12.17,34.0,713.66,2.0,14.27,699.39,4.81,704.1999999999999,56,3,21
5505-1,02-06-2014,Medium,Small Box,Express Air,04-06-2014,20.99,12.17,50.0,1049.5,8.0,83.96,965.54,4.81,970.3499999999999,287,3,21
5505-1,02-06-2014,High,Small Box,Express Air,04-06-2014,20.99,12.17,36.0,755.64,0.0,0.0,755.64,4.81,760.4499999999999,287,4,87
5506-1,26-07-2013,Low,Wrap Bag,Regular Air,28-07-2013,20.99,12.17,45.0,944.55,7.0,66.12,878.43,4.81,883.2399999999999,488,3,21
5506-1,15-01-2014,Critical,Small Box,Regular Air,18-01-2014,3.85,1.69,39.0,150.15,0.0,0.0,150.15,0.7,150.85,48,1,116
5506-1,10-01-2015,High,Small Pack,Regular Air,10-01-2015,449.99,171.0,37.0,16649.63,9.0,1498.47,15151.160000000002,49.0,15200.160000000002,502,1,167
5506-2,21-09-2014,Medium,Small Box,Regular Air,22-09-2014,2.62,1.02,50.0,131.0,10.0,13.1,117.9,0.8,118.7,304,3,333
5507-1,01-10-2014,Critical,Small Box,Regular Air,02-10-2014,11.97,7.18,27.0,323.19,6.0,19.39,303.8,5.81,309.61,503,4,26
5507-1,07-05-2013,Critical,Small Box,Express Air,09-05-2013,35.41,15.23,41.0,1451.81,4.0,58.07,1393.74,1.99,1395.73,333,3,151
5507-1,05-06-2014,Critical,Wrap Bag,Regular Air,07-06-2014,7.08,3.33,35.0,247.8,9.0,22.3,225.5,2.35,227.85,581,3,105
5507-1,26-09-2016,Low,Small Box,Regular Air,05-10-2016,20.99,12.17,37.0,776.63,3.0,23.3,753.33,4.81,758.14,1016,2,87
5508-1,10-04-2015,Not Specified,Small Box,Regular Air,11-04-2015,80.98,38.87,30.0,2429.4,8.0,194.35,2235.05,7.18,2242.23,468,2,3
5508-1,19-05-2014,Low,Small Box,Regular Air,24-05-2014,1.95,0.9,35.0,68.25,5.0,3.41,64.84,1.63,66.47,1017,1,334
5508-1,04-02-2015,High,Small Box,Regular Air,06-02-2015,35.94,14.38,18.0,646.92,4.0,25.88,621.04,6.66,627.6999999999999,1018,3,37
5508-1,09-05-2013,High,Small Box,Express Air,10-05-2013,19.98,7.59,7.0,139.86,10.0,13.99,125.87000000000002,5.77,131.64000000000001,1019,1,118
5509-1,10-06-2013,Not Specified,Small Pack,Regular Air,12-06-2013,5.18,1.86,21.0,108.78,1.0,1.09,107.69,2.04,109.73,480,3,252
5509-1,22-08-2013,Low,Small Box,Regular Air,24-08-2013,9.38,5.35,8.0,75.04,9.0,6.75,68.29,7.28,75.57000000000001,1020,4,94
5509-1,22-05-2013,Critical,Small Box,Regular Air,31-05-2013,2.88,1.04,9.0,25.919999999999998,8.0,2.07,23.849999999999998,0.99,24.839999999999996,1021,3,43
5510-1,20-08-2013,Not Specified,Small Box,Regular Air,22-08-2013,12.99,5.07,38.0,493.62,9.0,44.43,449.19,9.44,458.63,1022,4,255
5511-1,13-02-2014,High,Small Box,Regular Air,13-02-2014,1.95,0.9,30.0,58.5,9.0,5.26,53.24,1.63,54.870000000000005,520,1,215
5511-1,13-02-2014,Not Specified,Wrap Bag,Regular Air,13-02-2014,3.85,1.69,47.0,180.95000000000002,4.0,7.24,173.71,0.7,174.41,1023,1,116
5511-1,30-07-2013,Not Specified,Small Box,Regular Air,31-07-2013,7.28,2.69,1.0,7.28,8.0,0.58,6.7,11.15,17.85,296,3,6
5511-1,23-02-2014,Critical,Wrap Bag,Regular Air,26-02-2014,300.97,144.47,16.0,4815.52,9.0,433.4,4382.120000000001,7.18,4389.300000000001,604,2,335
5511-1,20-05-2013,Critical,Small Box,Regular Air,22-05-2013,8.14,3.66,27.0,219.78000000000003,6.0,13.19,206.59000000000003,3.12,209.71000000000004,171,1,181
5511-1,12-08-2013,Not Specified,Small Box,Regular Air,14-08-2013,152.48,120.46,11.0,1677.28,7.0,117.41,1559.87,4.0,1563.87,1024,3,249
5513-1,16-11-2013,Not Specified,Small Pack,Regular Air,18-11-2013,2.62,1.02,2.0,5.24,1.0,0.05,5.19,0.8,5.99,605,3,7
5513-1,20-05-2013,High,Wrap Bag,Regular Air,21-05-2013,27.18,10.33,41.0,1114.3799999999999,2.0,22.29,1092.09,8.23,1100.32,1025,4,42
5514-1,06-03-2014,Medium,Small Box,Regular Air,07-03-2014,5.53,2.16,21.0,116.13000000000001,2.0,2.32,113.81000000000002,6.98,120.79000000000002,99,1,182
5514-1,08-06-2014,Not Specified,Small Box,Regular Air,10-06-2014,5.53,2.16,42.0,232.26000000000002,0.0,0.0,232.26000000000002,6.98,239.24,9,4,182
5514-1,03-06-2014,Medium,Small Box,Regular Air,05-06-2014,3.89,1.44,24.0,93.36,5.0,4.67,88.69,7.01,95.7,882,3,90
5514-1,05-12-2013,High,Wrap Bag,Regular Air,07-12-2013,3.08,1.14,21.0,64.68,3.0,1.94,62.74000000000001,0.99,63.73000000000001,715,2,86
5516-1,04-07-2015,Low,Wrap Bag,Regular Air,05-07-2015,29.17,10.79,42.0,1225.14,8.0,98.01,1127.13,6.27,1133.4,723,1,148
5516-1,04-08-2016,Low,Wrap Bag,Regular Air,06-08-2016,415.88,237.05,29.0,12060.52,7.0,844.24,11216.28,11.37,11227.650000000001,1026,2,110
5516-1,20-05-2015,Low,Wrap Bag,Regular Air,23-05-2015,1.88,0.7,40.0,75.19999999999999,4.0,3.01,72.18999999999998,1.49,73.67999999999998,1006,4,65
5516-1,09-06-2014,Not Specified,Small Box,Regular Air,09-06-2014,18.65,7.27,37.0,690.05,3.0,20.7,669.3499999999999,3.77,673.1199999999999,189,3,336
5516-1,09-06-2014,High,Small Box,Regular Air,09-06-2014,136.98,80.82,18.0,2465.64,3.0,73.97,2391.67,24.49,2416.16,1027,1,201
5517-1,26-12-2014,Not Specified,Small Box,Regular Air,29-12-2014,36.55,14.99,33.0,1206.1499999999999,9.0,108.55,1097.6,13.89,1111.49,56,1,27
5518-1,21-10-2013,High,Small Box,Regular Air,23-10-2013,30.98,11.15,7.0,216.86,4.0,8.67,208.19000000000003,19.51,227.70000000000002,1028,2,129
5518-1,07-08-2014,High,Small Box,Regular Air,09-08-2014,5.18,1.86,18.0,93.24,5.0,4.66,88.58,2.04,90.62,76,4,46
5520-1,29-05-2013,Medium,Small Box,Regular Air,29-05-2013,6.23,2.24,28.0,174.44,1.0,1.74,172.7,6.97,179.67,881,3,134
5520-1,17-02-2013,High,Small Box,Regular Air,22-02-2013,3.78,1.47,13.0,49.14,3.0,1.47,47.67,0.71,48.38,24,2,82
5520-1,16-06-2014,Critical,Wrap Bag,Regular Air,21-06-2014,5.68,2.16,42.0,238.56,7.0,16.7,221.86,1.39,223.25,1029,1,66
5520-1,30-12-2013,Critical,Wrap Bag,Regular Air,31-12-2013,3.78,1.47,15.0,56.699999999999996,3.0,1.7,54.99999999999999,0.71,55.709999999999994,1030,3,82
5520-1,04-06-2014,Low,Small Box,Regular Air,05-06-2014,100.97,46.45,10.0,1009.7,10.0,100.97,908.73,7.18,915.91,1031,1,97
5521-1,16-11-2013,Low,Small Box,Regular Air,16-11-2013,1.88,0.7,9.0,16.919999999999998,5.0,0.85,16.069999999999997,1.49,17.559999999999995,67,4,65
5521-1,17-06-2014,Not Specified,Small Box,Regular Air,18-06-2014,2.98,1.16,29.0,86.42,8.0,6.91,79.51,1.58,81.09,358,2,154
5521-1,11-10-2013,Low,Small Box,Regular Air,12-10-2013,1.26,1.02,13.0,16.38,9.0,1.47,14.909999999999998,0.7,15.609999999999998,607,1,2
5521-1,04-09-2014,Not Specified,Small Box,Regular Air,05-09-2014,6.3,2.46,33.0,207.9,8.0,16.63,191.27,0.5,191.77,274,1,177
5522-1,23-07-2015,Critical,Small Box,Regular Air,24-07-2015,1.88,0.94,39.0,73.32,0.0,0.0,73.32,0.79,74.11,1032,2,18
5523-1,18-06-2014,High,Small Box,Regular Air,18-06-2014,3.71,1.3,7.0,25.97,4.0,1.04,24.93,1.93,26.86,1033,3,337
5523-1,23-07-2013,Medium,Small Box,Regular Air,24-07-2013,34.76,19.81,44.0,1529.4399999999998,4.0,61.18,1468.2599999999998,8.22,1476.4799999999998,1034,4,164
5523-1,18-06-2014,Medium,Small Pack,Regular Air,18-06-2014,3.71,1.3,2.0,7.42,3.0,0.22,7.2,1.93,9.13,871,3,337
5524-1,31-05-2013,Medium,Small Box,Regular Air,04-06-2013,11.97,7.18,41.0,490.77000000000004,1.0,4.91,485.86,5.81,491.67,1035,2,26
5524-1,08-05-2014,High,Wrap Bag,Regular Air,12-05-2014,29.74,20.82,50.0,1487.0,9.0,133.83,1353.17,6.64,1359.8100000000002,486,4,197
5525-1,24-02-2014,Not Specified,Small Box,Regular Air,26-02-2014,35.41,15.23,45.0,1593.4499999999998,4.0,63.74,1529.7099999999998,1.99,1531.6999999999998,629,4,151
5525-1,04-01-2014,Low,Wrap Bag,Regular Air,06-01-2014,5.68,3.18,40.0,227.2,4.0,9.09,218.10999999999999,3.6,221.70999999999998,505,2,53
5525-1,06-11-2013,Critical,Wrap Bag,Regular Air,08-11-2013,1.68,0.59,50.0,84.0,9.0,7.56,76.44,1.0,77.44,488,1,29
5525-1,23-08-2014,Medium,Small Box,Regular Air,25-08-2014,3.69,1.4,22.0,81.17999999999999,7.0,5.68,75.5,0.5,76.0,1036,1,329
5525-1,08-06-2014,Medium,Small Box,Regular Air,08-06-2014,15.99,6.08,24.0,383.76,6.0,23.03,360.73,11.28,372.01,1037,2,338
5526-1,22-08-2013,Critical,Wrap Bag,Express Air,24-08-2013,165.2,97.47,47.0,7764.4,7.0,543.51,7220.889999999999,19.99,7240.879999999999,1038,3,119
5526-1,14-01-2014,Medium,Wrap Bag,Express Air,17-01-2014,20.98,7.34,20.0,419.6,6.0,25.18,394.42,1.49,395.91,104,3,76
5526-1,28-08-2014,Critical,Wrap Bag,Regular Air,29-08-2014,34.76,19.81,18.0,625.68,6.0,37.54,588.14,8.22,596.36,1039,3,164
5526-1,15-05-2014,High,Wrap Bag,Regular Air,16-05-2014,16.98,5.94,43.0,730.14,3.0,21.9,708.24,12.39,720.63,566,1,162
5526-1,12-02-2015,High,Wrap Bag,Express Air,13-02-2015,7.28,2.69,34.0,247.52,3.0,7.43,240.09,11.15,251.24,1040,2,6
5527-1,19-06-2014,Not Specified,Wrap Bag,Regular Air,21-06-2014,35.41,15.23,34.0,1203.9399999999998,0.0,0.0,1203.9399999999998,1.99,1205.9299999999998,1041,1,151
5527-1,19-06-2014,Critical,Jumbo Drum,Delivery Truck,21-06-2014,35.41,15.23,43.0,1522.6299999999999,6.0,91.36,1431.27,1.99,1433.26,1041,1,339
5527-1,19-06-2014,Critical,Small Box,Regular Air,21-06-2014,35.41,15.23,50.0,1770.4999999999998,9.0,159.34,1611.1599999999999,1.99,1613.1499999999999,1042,3,151
5527-1,05-12-2013,High,Wrap Bag,Regular Air,07-12-2013,162.93,63.54,24.0,3910.32,4.0,156.41,3753.9100000000003,19.99,3773.9,712,4,24
5528-1,03-02-2017,High,Wrap Bag,Regular Air,05-02-2017,120.97,45.97,45.0,5443.65,6.0,326.62,5117.03,26.3,5143.33,157,3,14
5529-1,25-03-2015,Critical,Small Box,Regular Air,27-03-2015,3.69,1.44,36.0,132.84,5.0,6.64,126.2,2.5,128.7,403,1,92
5529-1,04-04-2014,Low,Small Box,Regular Air,05-04-2014,29.74,20.82,46.0,1368.04,9.0,123.12,1244.92,6.64,1251.5600000000002,729,3,187
5529-1,27-04-2013,Medium,Wrap Bag,Regular Air,28-04-2013,500.97,185.36,43.0,21541.710000000003,3.0,646.25,20895.460000000003,69.3,20964.760000000002,105,2,130
5529-1,14-01-2014,High,Wrap Bag,Express Air,17-01-2014,2.62,1.02,44.0,115.28,7.0,8.07,107.21000000000001,0.8,108.01,104,4,7
5530-1,06-03-2014,Not Specified,Small Box,Regular Air,07-03-2014,415.88,237.05,27.0,11228.76,3.0,336.86,10891.9,11.37,10903.27,418,3,110
5531-1,12-07-2014,Not Specified,Small Box,Regular Air,14-07-2014,136.98,80.82,1.0,136.98,8.0,10.96,126.01999999999998,24.49,150.51,1043,1,144
5531-1,10-02-2014,Critical,Small Box,Regular Air,11-02-2014,8.6,3.27,23.0,197.79999999999998,2.0,3.96,193.83999999999997,6.19,200.02999999999997,868,3,4
5532-1,04-09-2014,High,Small Box,Express Air,05-09-2014,5.68,3.18,31.0,176.07999999999998,3.0,5.28,170.79999999999998,3.6,174.39999999999998,1044,2,53
5532-1,29-07-2013,High,Small Box,Regular Air,30-07-2013,5.18,1.86,18.0,93.24,10.0,9.32,83.91999999999999,2.04,85.96,754,1,77
5532-1,07-04-2014,Not Specified,Wrap Bag,Regular Air,07-04-2014,3.89,1.44,10.0,38.9,1.0,0.39,38.51,7.01,45.519999999999996,733,1,90
5533-1,25-06-2014,High,Small Box,Regular Air,25-06-2014,3.69,1.4,30.0,110.7,3.0,3.32,107.38000000000001,0.5,107.88000000000001,1045,3,12
5533-1,28-04-2013,Critical,Small Box,Regular Air,28-04-2013,3.69,1.4,19.0,70.11,4.0,2.8,67.31,0.5,67.81,1046,2,12
5534-1,22-02-2014,Medium,Wrap Bag,Regular Air,23-02-2014,5.18,1.86,20.0,103.6,6.0,6.22,97.38,2.04,99.42,563,3,46
5534-1,13-09-2014,High,Jumbo Drum,Delivery Truck,17-09-2014,7.28,2.69,8.0,58.24,9.0,5.24,53.0,11.15,64.15,78,2,208
5535-1,17-02-2013,Low,Small Box,Regular Air,22-02-2013,29.74,20.82,20.0,594.8,10.0,59.48,535.3199999999999,6.64,541.9599999999999,24,1,191
5536-1,25-06-2014,High,Small Box,Regular Air,26-06-2014,40.97,24.17,5.0,204.85,8.0,16.39,188.45999999999998,8.99,197.45,1047,2,133
5537-1,27-06-2014,Medium,Small Box,Regular Air,29-06-2014,3.57,2.11,27.0,96.39,2.0,1.93,94.46,4.17,98.63,1048,4,340
5537-1,16-07-2013,Not Specified,Small Box,Regular Air,17-07-2013,3.57,2.11,11.0,39.269999999999996,7.0,2.75,36.519999999999996,4.17,40.69,1049,1,193
5537-1,27-06-2014,Not Specified,Small Box,Regular Air,28-06-2014,3.57,2.11,6.0,21.419999999999998,9.0,1.93,19.49,4.17,23.659999999999997,1050,3,193
